Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,62.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5,40.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,18,29.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,COTTON,COTTON - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),3,(H)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,COTTON,COTTON - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,3,32
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,COTTON,"COTTON, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,18,36.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,COTTON,"COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,43.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,18,29.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,COTTON,"COTTON, UPLAND - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,32
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,18,36.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,COTTON,"COTTON, UPLAND, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,43.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"62,872",29.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",19,42
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),17,70
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),44,39.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),45,52.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),22,55.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),27,56.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,174,26.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,441,39.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,34
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,454",40.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,22,54.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SORGHUM,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,66.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"26,556",25.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",9,48.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),1,67.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),23,43.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),16,41.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),18,37.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),7,45.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,74,22.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,751,23.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,13,38.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"100,212",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",32,30.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),8,(H)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),46,35
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),43,47.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),17,37.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),41,37.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,187,20.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,198,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,"WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,8,26.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"100,212",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,"WHEAT, WINTER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,187,20.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,198,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,8,26.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"70,527",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",19,27
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),15,74.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),47,43.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),54,46.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),33,48.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),33,56.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,201,24.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,160",19.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,30,26.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,645,45.7
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),3,(H)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),4,67.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,62.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,40.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"38,471",29.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",9,42
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),5,70
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),52,39.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),47,52.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),39,55.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),7,56.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,159,26.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,34
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,294",40.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SORGHUM,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,19,54.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"89,249",25.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",15,48.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),6,67.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),67,43.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),60,41.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),41,37.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),42,45.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,231,22.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,997",23.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,20,38.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"102,465",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",29,30.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),13,(H)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),69,35
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),39,47.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),46,37.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),42,37.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,238,20.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,134",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,"WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4,26.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"102,465",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,"WHEAT, WINTER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,238,20.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,134",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,WHEAT,"WHEAT, WINTER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4,26.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"85,269",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",13,27
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),15,74.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),75,43.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),92,46.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),58,48.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),49,56.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,302,24.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,228",19.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,30,26.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,898",45.7
